1528988340,6414.979980,6415.000000,6414.990234,6414.979980,3.331572
1528988400,6414.990234,6415.000000,6414.990234,6414.990234,3.640100
1528988460,6414.990234,6415.000000,6414.990234,6415.000000,2.444417
1528988520,6414.979980,6415.000000,6415.000000,6414.979980,5.816504
1528988580,6414.950195,6414.990234,6414.990234,6414.950195,1.437143
1528988640,6410.000000,6414.959961,6414.959961,6410.000000,3.572609
1528988700,6410.000000,6414.979980,6410.000000,6414.979980,2.119801
1528988760,6414.970215,6414.979980,6414.970215,6414.979980,1.957871
1528988820,6414.979980,6414.979980,6414.979980,6414.979980,1.542526
1528988880,6414.970215,6414.979980,6414.970215,6414.979980,1.250600
1528988940,6414.970215,6414.979980,6414.979980,6414.979980,1.833053
1528989000,6414.970215,6414.979980,6414.979980,6414.979980,1.972138
1528989060,6410.000000,6414.979980,6414.970215,6410.080078,8.525446
1528989120,6410.069824,6410.080078,6410.080078,6410.069824,1.921668
1528989180,6410.080078,6412.399902,6410.080078,6412.330078,2.077900
1528989240,6412.319824,6412.330078,6412.330078,6412.330078,3.044444
1528989300,6408.790039,6412.330078,6412.330078,6408.799805,2.139896
1528989360,6408.790039,6408.799805,6408.799805,6408.799805,3.272403
1528989420,6405.009766,6408.799805,6408.790039,6405.009766,1.505166
1528989480,6403.520020,6405.009766,6405.009766,6403.520020,3.459561
1528989540,6402.430176,6402.439941,6402.439941,6402.439941,1.820470
1528989600,6402.000000,6402.439941,6402.439941,6402.009766,3.846377
1528989660,6398.680176,6402.000000,6402.000000,6398.680176,8.376287
1528989720,6398.680176,6398.689941,6398.680176,6398.689941,0.874014
1528989780,6396.330078,6398.689941,6398.680176,6396.339844,11.314321
1528989840,6392.009766,6396.339844,6396.339844,6393.000000,3.144927
1528989900,6392.000000,6394.450195,6394.310059,6392.009766,7.285443
1528989960,6392.000000,6392.009766,6392.009766,6392.009766,0.725804
1528990020,6388.339844,6392.009766,6392.000000,6389.629883,1.922511
1528990080,6384.100098,6389.629883,6389.629883,6385.060059,18.353333
1528990140,6376.879883,6385.060059,6385.049805,6376.879883,12.838840
1528990200,6362.500000,6376.879883,6376.879883,6363.000000,21.288580
1528990260,6363.640137,6375.000000,6363.640137,6375.000000,49.966537
1528990320,6374.990234,6380.040039,6375.000000,6377.779785,5.745376
1528990380,6379.819824,6389.910156,6379.819824,6389.160156,2.972026
1528990440,6386.890137,6389.160156,6389.149902,6386.890137,6.822701
1528990500,6386.890137,6386.899902,6386.890137,6386.899902,1.527400
1528990560,6386.890137,6386.899902,6386.890137,6386.899902,1.340500
